# Fix print output for fix mymsdfile
600 0.44 7.81340602847962
700 0.94 7.7693316375325
800 1.44 7.71246260155715
900 1.94 7.55177265924518
1000 2.44 7.39510907125986
1100 2.94 7.31652584468006
1200 3.44 7.25666502094879
1300 3.94 7.29974794910585
1400 4.44 7.28770307157102
1500 4.94 7.30988596026909
1600 5.44 7.35405151830799
1700 5.94 7.33590390530636
1800 6.44 7.39614655654205
1900 6.94 7.42537092409877
2000 7.44 7.42172544815568
2100 7.94 7.36065460990159
2200 8.44 7.23550265187647
2300 8.94 7.22938662457235
2400 9.44 7.28924487957621
2500 9.94 7.40739144828711
2600 10.44 7.56545052833686
2700 10.94 7.89654314270712
2800 11.44 8.26274730461928
2900 11.94 8.5402640255229
3000 12.44 8.60653574250023
3100 12.94 8.60311665614667
3200 13.44 8.55807024303465
3300 13.94 8.53742238292186
3400 14.44 8.40939949017475
3500 14.94 8.17231071989255
3600 15.44 8.03260614702821
3700 15.94 7.98721040068365
3800 16.44 8.0982851926462
3900 16.94 8.09569785479323
4000 17.44 8.09909940708243
4100 17.94 8.13875853750103
4200 18.44 8.17309464474627
4300 18.94 8.2461867457958
4400 19.44 8.29933998092846
4500 19.94 8.37601809880883
4600 20.44 8.39560855418871
4700 20.94 8.32131409252622
4800 21.44 8.43631880893911
4900 21.94 8.57205166706492
5000 22.44 8.68707933344698
5100 22.94 8.66656619266989
5200 23.44 8.58168961600694
5300 23.94 8.49980310596391
5400 24.44 8.35510062447616
5500 24.94 8.31872819795272
5600 25.44 8.42629265914598
5700 25.94 8.45721751922546
5800 26.44 8.46774697454192
5900 26.94 8.32619579612846
6000 27.44 8.32013055122386
6100 27.94 8.26851964143495
6200 28.44 8.37055367957879
6300 28.94 8.51512463769467
6400 29.44 8.55261700076955
6500 29.94 8.63169000553373
6600 30.44 8.72483304088073
6700 30.94 8.54205917949991
6800 31.44 8.40275759925406
6900 31.94 8.2947182191859
7000 32.44 8.29827373513714
7100 32.94 8.2948466826427
7200 33.44 8.24979692577232
7300 33.94 8.23365707750904
7400 34.44 8.25467731746329
7500 34.94 8.20469572781331
7600 35.44 8.16528112496937
7700 35.94 8.11085641408742
7800 36.44 8.04477101700582
7900 36.94 7.89651502705515
8000 37.44 7.83665019814689
8100 37.94 7.87673409915966
8200 38.44 8.03054231967318
8300 38.94 8.33394600255776
8400 39.44 8.54027210780498
8500 39.94 8.5706677274291
8600 40.44 8.60945404835727
8700 40.94 8.53875938826652
8800 41.44 8.49992488764619
8900 41.94 8.39717907669575
9000 42.44 8.24577259294476
9100 42.94 8.11230608289636
9200 43.44 8.02644527900527
9300 43.94 8.04207688103885
9400 44.44 8.05469703057385
9500 44.94 8.08714084970236
9600 45.44 7.93347003417247
9700 45.94 7.81239609482322
9800 46.44 7.82870278095403
9900 46.94 7.87617366442056
10000 47.44 7.8817114986548
10100 47.94 7.76628545829463
10200 48.44 7.70719900018643
10300 48.94 7.58403074112447
10400 49.44 7.56709620852076
10500 49.94 7.64301070744961
10600 50.44 7.65314096873682
10700 50.94 7.65335526651522
10800 51.44 7.64245297337101
10900 51.94 7.51737080301988
11000 52.44 7.49276293406818
11100 52.94 7.51991674806164
11200 53.44 7.69493006456627
11300 53.94 7.76447037933142
11400 54.44 7.86612833588908
11500 54.94 7.8829071511471
11600 55.44 7.87534066055569
11700 55.94 7.83792140833189
11800 56.44 7.7774048699687
11900 56.94 7.74337197953528
12000 57.44 7.70931378316936
12100 57.94 7.76305694357684
12200 58.44 7.74177588546992
12300 58.94 7.75627392299025
12400 59.44 7.84026790279572
12500 59.94 7.80147915586668
12600 60.44 7.6861463292535
12700 60.94 7.6642765234423
12800 61.44 7.72813852740906
12900 61.94 7.81935912863314
13000 62.44 8.00691979373794
13100 62.94 8.13372074029072
13200 63.44 8.17296528578233
13300 63.94 8.16341077829366
13400 64.44 8.26715607319089
13500 64.94 8.31024304244516
13600 65.44 8.39973012151754
13700 65.94 8.44844997340795
13800 66.44 8.35380633354187
13900 66.94 8.24865187772298
14000 67.44 8.05740413915821
14100 67.94 7.75954890195289
14200 68.44 7.6202362749329
14300 68.94 7.62044588380213
14400 69.44 7.62030482633175
14500 69.94 7.49085105435964
14600 70.44 7.37196684147626
14700 70.94 7.2564893412799
14800 71.44 7.1863845054904
14900 71.94 7.1525776693296
15000 72.44 7.10088120027821
15100 72.94 7.16844745185649
15200 73.44 7.1590174837448
15300 73.94 7.04760759920969
15400 74.44 7.0528885341167
15500 74.94 7.0425235173345
15600 75.44 7.06712651918307
15700 75.94 7.18170895448442
15800 76.44 7.25121950678807
15900 76.94 7.3519383788674
16000 77.44 7.43248708310509
16100 77.94 7.4429687168443
16200 78.44 7.35060197288823
16300 78.94 7.31353662377699
16400 79.44 7.3542529444434
16500 79.94 7.38611205959531
16600 80.44 7.49653234838772
16700 80.94 7.47691678726004
16800 81.44 7.35570352647243
16900 81.94 7.29100788262957
17000 82.44 7.07770358242839
17100 82.94 7.02379585794378
17200 83.44 7.17964279606519
17300 83.94 7.44520965779135
17400 84.44 7.53192750092525
17500 84.94 7.54000102227246
17600 85.44 7.46469054895115
17700 85.94 7.39995627348647
17800 86.44 7.42836979807292
17900 86.94 7.4264516731086
18000 87.44 7.45730781383568
18100 87.94 7.50794008946691
18200 88.44 7.43850666787134
18300 88.94 7.18027363813124
18400 89.44 7.08348413439836
18500 89.94 7.03833126438814
18600 90.44 7.08595178986414
18700 90.94 7.20189151314231
18800 91.44 7.25995591782438
18900 91.94 7.17305479270474
19000 92.44 7.11545737787478
