# Fix print output for fix mymsdfile
0 0 5.40032000042386
100 0.5 5.42080197750663
200 1 5.32660769867581
300 1.5 5.34953279559503
400 2 5.32620836403767
500 2.5 5.37720362519885
600 3 5.46309800042456
700 3.5 5.50248654232012
800 4 5.71760631326494
900 4.5 5.78214217785805
1000 5 5.76960701263871
1100 5.5 5.7534762083968
1200 6 5.75625385251568
1300 6.5 5.69244260002312
1400 7 5.71015142280685
1500 7.5 5.65174396525994
1600 8 5.65137564943275
1700 8.5 5.72135430698835
1800 9 5.74944560872775
1900 9.5 5.83813412515769
2000 10 6.00335217713291
2100 10.5 6.06231507396745
2200 11 6.02552655944389
2300 11.5 6.00018491322923
2400 12 5.99350302104131
2500 12.5 5.90458683482796
2600 13 5.8538913902749
2700 13.5 5.77972911178164
2800 14 5.65934022524088
2900 14.5 5.56228354909101
3000 15 5.6419076535378
3100 15.5 5.8393041516086
3200 16 5.95793693838465
3300 16.5 6.20016211112822
3400 17 6.38984627887968
3500 17.5 6.52729169856202
3600 18 6.60911840221342
3700 18.5 6.60181880033236
3800 19 6.62438681824826
3900 19.5 6.58405634493542
4000 20 6.6569399589133
4100 20.5 6.60224663844845
4200 21 6.62166070778894
4300 21.5 6.71308797057944
4400 22 6.78890272442768
4500 22.5 6.78901667370953
4600 23 6.8077217415279
4700 23.5 6.67342536962407
4800 24 6.51423225735947
4900 24.5 6.44853728941228
5000 25 6.39396185319121
5100 25.5 6.4415617240086
5200 26 6.34359483498824
5300 26.5 6.28585153237862
5400 27 6.21061691632787
5500 27.5 6.24663294449036
5600 28 6.19900739599004
5700 28.5 6.15170107407188
5800 29 6.26656588037377
5900 29.5 6.44465416300906
6000 30 6.4372880517375
6100 30.5 6.29607180368437
6200 31 6.18683296321459
6300 31.5 6.23323976772281
6400 32 6.16269783699178
6500 32.5 6.14973424437466
6600 33 6.13255854284151
6700 33.5 6.04896411350992
6800 34 6.03547711641862
6900 34.5 6.0963456569185
7000 35 6.18343253542559
7100 35.5 6.11052313445483
7200 36 5.97220484790013
7300 36.5 5.91477595523022
7400 37 5.91628724729916
7500 37.5 5.96161640807238
7600 38 5.96675674813836
7700 38.5 6.02920366913683
7800 39 6.04991844188765
7900 39.5 6.08963176285098
8000 40 6.15059549807575
8100 40.5 6.21515411386734
8200 41 6.36178673463209
8300 41.5 6.40199263591483
8400 42 6.50162789001245
8500 42.5 6.65857352357934
8600 43 6.82234436739493
8700 43.5 6.93305901205479
8800 44 7.04999528307656
8900 44.5 7.11206624945772
9000 45 7.04368951593826
9100 45.5 6.99361138592369
9200 46 6.89581753722608
9300 46.5 6.96576806413205
9400 47 6.93991868334221
9500 47.5 6.95682146706081
9600 48 6.93275783720189
9700 48.5 6.8996876765976
9800 49 6.86948313176662
9900 49.5 6.78045973085469
10000 50 6.72733787339241
10100 50.5 6.65924731800132
10200 51 6.5600744599391
10300 51.5 6.61824189115059
10400 52 6.68777810404404
10500 52.5 6.79783376583959
10600 53 6.86441709599051
10700 53.5 6.90463258136169
10800 54 6.96398837305602
10900 54.5 7.1270153592578
11000 55 7.3012956578748
11100 55.5 7.31490723635283
11200 56 7.23281424122854
11300 56.5 7.18801776943828
11400 57 7.15055617263319
11500 57.5 7.22634654033047
11600 58 7.39348406672304
11700 58.5 7.43745804338381
11800 59 7.49476400579938
11900 59.5 7.63356770451986
12000 60 7.71486037638267
12100 60.5 7.63140286882181
12200 61 7.54864580962506
12300 61.5 7.48406011917824
12400 62 7.44158294517246
12500 62.5 7.41499776584654
12600 63 7.41283130603366
12700 63.5 7.41763245957961
12800 64 7.35267001162428
12900 64.5 7.30586282687389
13000 65 7.35569654519518
13100 65.5 7.41437028113353
13200 66 7.34140487094601
13300 66.5 7.22658783448013
13400 67 7.23855080059706
13500 67.5 7.32504024809718
13600 68 7.41706050918004
13700 68.5 7.49095089555516
13800 69 7.51802248379616
13900 69.5 7.44753844762073
14000 70 7.40156341224649
14100 70.5 7.50294319892453
14200 71 7.61846759236389
14300 71.5 7.65546420078683
14400 72 7.65000105163094
14500 72.5 7.5732611470964
14600 73 7.38492039702172
14700 73.5 7.1509596079194
14800 74 7.01490160961474
14900 74.5 7.00811197824384
15000 75 7.02290086686366
15100 75.5 6.94297422303394
15200 76 6.85529937575812
15300 76.5 6.65104785286553
15400 77 6.52627991656368
15500 77.5 6.55168924993663
15600 78 6.55236488479879
15700 78.5 6.52805836900929
15800 79 6.43278717817328
15900 79.5 6.42614572804275
16000 80 6.39084574771426
16100 80.5 6.35436201467048
16200 81 6.50544682122358
16300 81.5 6.75208738492625
16400 82 6.89687494125657
16500 82.5 6.97171413909556
16600 83 6.94349484297105
16700 83.5 6.91974378395534
16800 84 6.79569116987538
16900 84.5 6.58719658035757
17000 85 6.47121199103091
17100 85.5 6.42883689853966
17200 86 6.48675158187648
17300 86.5 6.5752715278493
17400 87 6.64598625955078
17500 87.5 6.58631872042827
17600 88 6.58909825970412
17700 88.5 6.64596687594803
17800 89 6.61530478071489
17900 89.5 6.59493469035964
18000 90 6.50898749227054
18100 90.5 6.51131968629305
18200 91 6.58924332057623
18300 91.5 6.62475481536968
18400 92 6.44338966743866
18500 92.5 6.33532573430817
18600 93 6.3204610199044
18700 93.5 6.32643908253485
18800 94 6.3529826280246
18900 94.5 6.45751327952278
19000 95 6.53547287203859
19100 95.5 6.67799579952312
19200 96 6.70761678793282
19300 96.5 6.69814183161269
19400 97 6.89461421964845
19500 97.5 7.03124351323684
19600 98 7.09578919831518
19700 98.5 7.14741003418099
19800 99 7.1852351683701
